rera_office_number,company_name_en,company_name_ar,trade_licence,status,registration_date,expiry_date,address,phone_office,email_office,website,specialisation_tags,land_specialist_flag,source_url,retrieved_date,pdpl_compliance_note
00000,AMF VENTURES VACATION HOMES RENTAL CO. L.L.C,,,,,,"Office 5th FLOOR, 0505C, Building IBN BATTUTA GATE BUILDING, Jebel Ali, Jebel Ali Village, Dubai, PO Box 00000",+971588591379,,https://www.propertyfinder.ae/en/broker/amf-ventures-vacation-homes-rental-co-l-l-c-v2-180001,total_properties:8,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
00000,ARKAN BUSINESS CENTER (BRANCH),,,,,,"Office 2, Building 3, Business Bay, 1, Dubai, PO Box 4",+971588256183,,https://www.propertyfinder.ae/en/broker/arkan-business-center-branch-8109,"commercial_listings:50,total_properties:50",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
00000,ARUN JAISWAL HOLIDAY HOMES L.L.C,,,,,,"Office Office: 2105, Building Citadel tower, Business Bay, -, Dubai, PO Box -",+971585295044,aditya@cozycornerhomes.ae,https://www.propertyfinder.ae/en/broker/arun-jaiswal-holiday-homes-l-l-c-v2-180346,total_properties:5,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,ASTRAL SPACE BUSINESS CENTER L.L.C,,,,,,"Office 1, Building 1, Barsha Heights (Tecom), sheikh zayed road, Dubai, PO Box 1",+971586573394,,https://www.propertyfinder.ae/en/broker/astral-space-business-center-l-l-c-11055,"commercial_listings:6,total_properties:6",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
00000,Abidos Hotels,,,,,,"Office ,, Building Abidos Hotel Apartments, Dubai Land, Dubai Land Residence Complex, Dubai, PO Box 00000",+971523985622,vinesh.pm@abidoshotels.com,https://www.propertyfinder.ae/en/broker/abidos-hotels-12106,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,Al Khoory Hotels,,,,,,"Office #723, Building Al Khoory Hotel Management, Al Barsha, Al Marabea Street, Dubai, PO Box 00000",+971526466804,sales.head@alkhooryhotels.com,https://www.propertyfinder.ae/en/broker/al-khoory-hotels-12224,total_properties:7,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,Apexia Holiday Homes,,,,,,"Office Office No. 354-101, Building ,, Deira, Hor Al Anz, Dubai, PO Box 00000",+971565535880,tohamy@apexia.live,https://www.propertyfinder.ae/en/broker/apexia-holiday-homes-v2-180289,total_properties:19,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,Arjaan Hotel Apartment - FZ,,,,,,"Office ., Building Arjaan Hotel, Dubai Media City, ., Dubai, PO Box .",+971566862426,sales.arjaandmc@rotana.com,https://www.propertyfinder.ae/en/broker/arjaan-hotel-apartment-fz-v2-180003,"hotel,total_properties:16",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,Ascendia BNB,,,,,,"Office ,, Building AB Center, Al Barsha, Al Barsha First, Dubai, PO Box 00000",+971553937408,ramzan@ascendiabnb.com,https://www.propertyfinder.ae/en/broker/ascendia-bnb-v2-13274,total_properties:4,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,Auberge De Courtrai Holiday Homes,,,,,,"Office ., Building ., Jumeirah Village Circle, ., Dubai, PO Box .",+971528951657,info@aubergedecourtrai.com,https://www.propertyfinder.ae/en/broker/auberge-de-courtrai-holiday-homes-10290,total_properties:15,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,Avyanco Business Consultancy L.L.C,,,,,,"Office 1, Building Burj Al Salam Tower, Trade Centre, Sheikh Zayed Road, Dubai, PO Box 1",+971503989000,dm@avyanco.com,https://www.propertyfinder.ae/en/broker/avyanco-business-consultancy-l-l-c-7435,"commercial_listings:3,total_properties:3",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,BARSANA VACATION HOMES RENTAL LLC,,,,,,"Office -, Building S05-59, Trade Centre 1, Bur Dubai, -, Dubai, PO Box -",+971566680119,,https://www.propertyfinder.ae/en/broker/barsana-vacation-homes-rental-llc-v2-180285,total_properties:8,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
00000,BAYTNA VACATION HOMES RENTAL LLC,,,,,,"Office n/a, Building n/a, Business Bay, n/a, Dubai, PO Box n/a",+971581662293,hamed@locahomes.com,https://www.propertyfinder.ae/en/broker/baytna-vacation-homes-rental-llc-8992,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,BEKKO PROPERTIES L.L.C,,,,,,"Office 30-C13, Building I-Rise Tower, Barsha Heights (Tecom), Barsha Heights, Dubai,",+971556769870,bekir@bekkoproperties.com,https://www.propertyfinder.ae/en/broker/bekko-properties-6455,total_properties:17,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,BELLA VIDA HOLIDAY HOME L.L.C,,,,,,"Office ,, Building ,, Jumeirah, Jumeirah 1, Dubai, PO Box 00000",+971505909273,info@bellavidahomes.com,https://www.propertyfinder.ae/en/broker/bella-vida-holiday-home-l-l-c-v2-13090,total_properties:5,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,BOOK NAP HOLIDAY HOMES L.L.C,,,,,,"Office ., Building ., Downtown Dubai, ., Dubai, PO Box .",+971582264533,info@booknap.net,https://www.propertyfinder.ae/en/broker/book-nap-holiday-homes-l-l-c-10729,total_properties:13,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,CHALET HARBOUR VACATION HOMES RENTAL CO. L.L.C,,,,,,"Office Office 1001-80, Building Crystal Tower​ 2,, Business Bay, 8th Street, Dubai, PO Box 00000",+971503800220,care@chalethomes.ae,https://www.propertyfinder.ae/en/broker/chalet-harbour-vacation-homes-rental-co-l-l-c-v2-13493,total_properties:10,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,CROWNE PLAZA DUBAI MARINA HOTEL L.L.C,,,,,,"Office -, Building Crowne Plaza Dubai Marina, Dubai Marina, Al Yahoom St - Marsa Dubai, Dubai, PO Box -",+971502970080,bernard.mehawech@ihg.com,https://www.propertyfinder.ae/en/broker/crowne-plaza-dubai-marina-hotel-l-l-c-v2-180375,"hotel,total_properties:1",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,Cheval Maison Expo City Dubai,,,,,,"Office ,, Building Cheval Maison Expo City, Dubai South, Al Wasl Avenue - Madinat Al Mataar, Dubai, PO Box 00000",+971565492402,enis.kutlusan@chevalmaison.com,https://www.propertyfinder.ae/en/broker/cheval-maison-expo-city-dubai-v2-12870,total_properties:11,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,D E N A VACATION HOMES RENTAL L.L.C,,,,,,"Office ., Building ., Deira, ., Dubai, PO Box .",+971509093308,info@denavacay.com,https://www.propertyfinder.ae/en/broker/d-e-n-a-vacation-homes-rental-l-l-c-10027,total_properties:14,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,DAAM VACATION HOMES RENTAL L.L.C S.O.C,,,,,,"Office ,, Building ,, Downtown Dubai, ,, Dubai, PO Box 000",+971562077385,milica@daamhomes.com,https://www.propertyfinder.ae/en/broker/daam-vacation-homes-rental-l-l-c-s-o-c-v2-13102,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,DREAMSPACE VACATION HOMES RENTAL L.L.C,,,,,,"Office 1410, Building Shitna Anand building, Business Bay, ., Dubai, PO Box .",+971559014735,radley@dreamspacevacations.com,https://www.propertyfinder.ae/en/broker/dreamspace-vacation-homes-rental-l-l-c-9846,total_properties:5,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,DRUVYA HOLIDAY HOMES L.L.C,,,,,,"Office 302, Building Rashid Building, Deira, Near Baniyas Square Metro , Naif, Dubai, PO Box 00000",+971582484205,info@druvyahomes.com,https://www.propertyfinder.ae/en/broker/druvya-holiday-homes-l-l-c-10490,total_properties:13,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,DUNE WHISPER HOLIDAY HOMES L.L.C,,,,,,"Office Office No. 339-129, Building ,, Deira, Port Saeed, Dubai, PO Box 00000",+971501332942,,https://www.propertyfinder.ae/en/broker/dune-whisper-holiday-homes-l-l-c-v2-180379,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
00000,DVR Vacation Homes Rental LLC,,,,,,"Office 1605, Building Blue Bay Tower, Business Bay, Marasi Drive, Dubai, PO Box 0000",+971585936883,info@dvrgroup.ae,https://www.propertyfinder.ae/en/broker/dvr-vacation-homes-rental-llc-6753,total_properties:15,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,Dream Inn Dubai,,,,,,"Office 1206, Building The Bayswater Tower, Business Bay, Marasi Dr - Business Bay - Dubai - UAE, Dubai,",+97144586860,suheilz@dreaminndubai.com,https://www.propertyfinder.ae/en/broker/dream-inn-dubai-3972,total_properties:24,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,Dream Wild Empire Vacation Homes Rental,,,,,,"Office ,, Building ,, Dubai Marina, ,, Dubai, PO Box ,",+971581800140,,https://www.propertyfinder.ae/en/broker/dream-wild-empire-vacation-homes-rental-10230,total_properties:6,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
00000,EASTERN COAST HOLIDAY HOMES L.L.C,,,,,,"Office 3, Building 2, Al Furjan, 4, Dubai, PO Box 2",+971586910505,info@eastern-coast.net,https://www.propertyfinder.ae/en/broker/eastern-coast-holiday-homes-l-l-c-10171,total_properties:11,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,EIRA HOLIDAY HOMES L.L.C S.O.C,,,,,,"Office 25, Building Khaled Mohamed building, Deira, Hor Alanz, Dubai, PO Box .",+971559203639,,https://www.propertyfinder.ae/en/broker/eira-holiday-homes-l-l-c-s-o-c-12560,total_properties:1,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
00000,ELITE CRIBS HOLIDAY HOMES RENTAL L.L.C,,,,,,"Office N/A, Building N/A, Downtown Dubai, N/A, Dubai, PO Box N/A",+971529968843,mohamed@elitecribs.ae,https://www.propertyfinder.ae/en/broker/elite-cribs-holiday-homes-rental-l-l-c-10453,total_properties:16,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,ELITE LIVING HOLIDAY HOMES L.L.C,,,,,,"Office 110, Building Dubai Mall Fountain Views, Business Bay, Cloud Spaces, Dubai,",+971522519799,yazan@eliteliving.ae,https://www.propertyfinder.ae/en/broker/elite-living-holiday-homes-l-l-c-8931,total_properties:7,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,ESCAPE 24 VACATION HOMES RENTAL L.L.C,,,,,,"Office nul, Building nul, Business Bay, nul, Dubai, PO Box nul",+971569822901,umer@escape24.ae,https://www.propertyfinder.ae/en/broker/escape-24-vacation-homes-rental-l-l-c-9299,total_properties:43,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,FIVEX VACATION HOMES L.L.C,,,,,,"Office Office 206, Building Shaikh Rashid Bin Khalifa building, Trade Centre, ., Dubai, PO Box .",+971547188088,,https://www.propertyfinder.ae/en/broker/fivex-vacation-homes-l-l-c-v2-13169,total_properties:9,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
00000,Farasha Vacation Homes,,,,,,"Office Unit 104-B23, Building WHITE SWAN BLDG, Trade Centre, Trade Center 1, Sheikh Zayed Road, Dubai, PO Box 00000",+971504403312,,https://www.propertyfinder.ae/en/broker/farasha-vacation-homes-v2-13463,total_properties:1,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
00000,GRAND COSMOPOLITAN HOTEL L.L.C,,,,,,"Office -, Building Grand Cosmopolitan Hotel Dubai, Al Barsha, Al Barsha 1, Dubai, PO Box -",+971558418671,y.masingha@grandcosmopolitandubai.com,https://www.propertyfinder.ae/en/broker/grand-cosmopolitan-hotel-l-l-c-v2-180292,"hotel,total_properties:1",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,GYL HOLIDAY HOMES L.L.C,,,,,,"Office ,, Building ,, Business Bay, ,, Dubai, PO Box ,",+971505012998,info@gylholidayhomes.com,https://www.propertyfinder.ae/en/broker/gyl-holiday-homes-l-l-c-10978,total_properties:4,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,Good Stay Holiday Homes,,,,,,"Office 00, Building Grandeur Residences, Palm Jumeirah, Crescent Rd, Dubai, PO Box 00000",+971508775912,,https://www.propertyfinder.ae/en/broker/good-stay-holiday-homes-v2-180330,total_properties:33,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
00000,Guroom Holiday Homes,,,,,,"Office Office MF-095, Building ., Oud Al Muteena, AL MUTEENA 58, Dubai, PO Box .",+971507701363,admin@guroomholidayhome.com,https://www.propertyfinder.ae/en/broker/guroom-holiday-homes-11403,total_properties:12,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,HARMONY STORY VACATION HOMES RENTAL L.L.C,,,,,,"Office ,, Building ,, Business Bay, ,, Dubai, PO Box ,",+971586737456,,https://www.propertyfinder.ae/en/broker/harmony-story-vacation-homes-rental-l-l-c-8996,total_properties:5,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
00000,HAVN Holiday Homes Rental LLC,,,,,,"Office 1308, Building 1 Lake Plaza Towers, Jumeirah Lake Towers, Cluster T, Dubai, PO Box 00000",+971585663730,julia@havn.ae,https://www.propertyfinder.ae/en/broker/havn-holiday-homes-rental-llc-8888,total_properties:129,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,HILTON CREEK HOTEL,,,,,,"Office .., Building .., Deira, .., Dubai, PO Box ..",+971504534022,yasmine@fortune5.com,https://www.propertyfinder.ae/en/broker/hilton-creek-hotel-12168,"hotel,total_properties:4",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,HMJ Equity Holiday Homes,,,,,,"Office 203, Building Building 3, Business Bay, -, Dubai, PO Box -",+971542112062,,https://www.propertyfinder.ae/en/broker/sea-breeze-retreat-vacation-homes-rental-l-l-c-12286,total_properties:9,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
00000,Highend Holiday Homes,,,,,,"Office ,, Building ,, Business Bay, ,, Dubai, PO Box 00000",+971505069469,info@highendholidays.ae,https://www.propertyfinder.ae/en/broker/highend-holiday-homes-v2-13190,total_properties:6,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,J B C ONE BUSINESS CENTER L.L.C,,,,,,"Office 45th floor, Building The One Tower, Barsha Heights (Tecom), -, Dubai, PO Box -",+971585575419,barsha.heights@jobetter.space,https://www.propertyfinder.ae/en/broker/j-b-c-one-business-center-l-l-c-v2-180432,"commercial_listings:3,total_properties:3",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,JB Luxe Staycation For Vacation Homes Rental CO. L.L.C,,,,,,"Office 2, Building 1, Business Bay, 3, Dubai, PO Box 0",+971555796060,info@jbluxedubai.com,https://www.propertyfinder.ae/en/broker/jb-luxe-staycation-for-vacation-homes-rental-co-l-l-c-11526,total_properties:12,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,LA VIE VACATION HOMES RENTAL L.L.C,,,,,,"Office n/a, Building n/a, Business Bay, n/a, Dubai, PO Box n/a",+971557105579,,https://www.propertyfinder.ae/en/broker/la-vie-vacation-homes-rental-l-l-c-9316,total_properties:1,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
00000,LABRISA VACATION HOMES RENTAL,,,,,,"Office -, Building -, Business Bay, -, Dubai, PO Box -",+971567650464,,https://www.propertyfinder.ae/en/broker/labrisa-vacation-homes-rental-v2-13084,total_properties:12,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
00000,LENOR VACATION HOMES RENTAL CO. L.L.C,,,,,,"Office ,, Building ,, Business Bay, ,, Dubai, PO Box ,",+971544324047,,https://www.propertyfinder.ae/en/broker/lenor-vacation-homes-rental-co-l-l-c-8871,total_properties:4,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
00000,LUXE SHORTLET HOLIDAY HOMES RENTAL L.L.C,,,,,,"Office Office 4401, Building Single Business Tower, Business Bay, n/a, Dubai, PO Box n/a",+971585488555,admin@luxeshortlet.ae,https://www.propertyfinder.ae/en/broker/luxe-shortlet-holiday-homes-rental-l-l-c-9592,total_properties:8,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,Luxe Getaways Holiday Homes,,,,,,"Office 453, Building Marina Plaza, Dubai Marina, 2002, Dubai, PO Box 32654",+971524215466,mitali@theluxegetaways.com,https://www.propertyfinder.ae/en/broker/luxe-getaways-holiday-homes-4305,total_properties:12,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,Luxury Stays Vacation Homes,,,,,,"Office 2006, Building The One Tower, Barsha Heights (Tecom), Barsha Heights, Dubai, PO Box Barsha",+971564664877,accounts@luxurystayshh.com,https://www.propertyfinder.ae/en/broker/luxury-stays-vacation-homes-4683,total_properties:9,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,MAKTABIK BUSINESS CENTER LLC,,,,,,"Office 6th floor, Building jumbo building, Bur Dubai, burdubai, Dubai,",+971508692438,dash@dashinspectorate.com,https://www.propertyfinder.ae/en/broker/maktabik-business-center-llc-6449,"commercial_listings:37,total_properties:37",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,MANAZEL ALQAMAR VACATION HOMES RENTAL,,,,,,"Office Villa 31, Building Villa 31, Al Quoz, 4th Street, Dubai, PO Box 00000",+971529986115,ali@manazelalqamar.com,https://www.propertyfinder.ae/en/broker/manazel-alqamar-vacation-homes-rental-12112,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,MARRIOTT MARQUIS DUBAI CREEK,,,,,,"Office ,, Building Marriott Marquis Dubai Creek, Deira, Jewel of the Creek, Port Saeed, Dubai, PO Box 25113",+971504534022,temnit.beyene@jewelofthecreekhotels.com,https://www.propertyfinder.ae/en/broker/marriott-marquis-dubai-creek-v2-180244,total_properties:4,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
00000,MAX VACATION HOMES RENTAL L.L.C,,,,,,"Office 105, Building Jamal Al Mihiri Building, Al Garhoud, ., Dubai, PO Box .",+971585332073,,https://www.propertyfinder.ae/en/broker/max-vacation-homes-rental-l-l-c-v2-180019,total_properties:4,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
